[2021/8/7 - 9:46:52] Tai Cute da thu thap: +Sat: 32, +Ruby: 14, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 10:43:56] Vu Hieu da thu thap: +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 10:44:23] Vu Hieu da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 10:44:38] Vu Hieu da thu thap luc out sv : +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 10:57:56] Josh Barro da thu thap: +Sat: 4, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 11:06:07] Vu Hieu da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 11:08:00] Vu Hieu da thu thap: +Sat: 7, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 11:15:20] John Antonio da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 11:18:29] John Antonio da thu thap luc out sv : +Sat: 6, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 11:27:32] Josh Barro da thu thap luc out sv : +Sat: 87, +Ruby: 43, +Vang: 1, +Kim Cuong: 0
[2021/8/22 - 12:22:59] John Antonio da thu thap luc out sv : +Sat: 4, +Ruby: 2, +Vang: 1, +Kim Cuong: 0
[2021/8/22 - 12:40:37] NT Lewis da thu thap: +Sat: 3, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 12:43:57] NT Lewis da thu thap luc out sv : +Sat: 6, +Ruby: 7, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 12:51:14] Josh Barro da thu thap luc out sv : +Sat: 10, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 14:17:33] nurku HandSome da thu thap: +Sat: 7, +Ruby: 7, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 14:20:10] nurku HandSome da thu thap luc out sv : +Sat: 8, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 14:23:14] Hoangg Anhh da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 14:23:44] Hoangg Anhh da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 14:23:52] Hoangg Anhh da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 14:23:57] Hoangg Anhh da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 14:40:51] Streetgang Ken da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 14:44:02] Hoangg Anhh da thu thap: +Sat: 26, +Ruby: 15, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 14:49:23] Streetgang Ken da thu thap: +Sat: 25, +Ruby: 11, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 14:54:33] Streetgang Ken da thu thap luc out sv : +Sat: 15, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 14:57:44] Blue Sea da thu thap: +Sat: 6, +Ruby: 7, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 14:58:16] Streetgang Ken da thu thap luc out sv : +Sat: 7, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 15:15:00] nghia pham da thu thap: +Sat: 427, +Ruby: 200, +Vang: 3, +Kim Cuong: 0
[2021/8/22 - 15:26:17] Toc Soi da thu thap luc out sv : +Sat: 21, +Ruby: 15, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 15:27:23] Phong GoodBoy da thu thap: +Sat: 15, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 15:55:24] Toc Soi da thu thap luc out sv : +Sat: 13, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 15:55:49] Blue Sea da thu thap luc out sv : +Sat: 24, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 16:00:27] Phong GoodBoy da thu thap luc out sv : +Sat: 53, +Ruby: 16, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 17:46:08] Bich Kay da thu thap: +Sat: 72, +Ruby: 43, +Vang: 2, +Kim Cuong: 0
[2021/8/22 - 18:13:54] Bich Kay da thu thap: +Sat: 62, +Ruby: 35, +Vang: 1, +Kim Cuong: 0
[2021/8/22 - 18:25:48] Bich Kay da thu thap: +Sat: 29, +Ruby: 14, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 18:29:02] Bich Kay da thu thap luc out sv : +Sat: 11, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 19:27:55] Bich Kay da thu thap: +Sat: 80, +Ruby: 46, +Vang: 2, +Kim Cuong: 0
[2021/8/22 - 19:30:37] Streetgang Ken da thu thap luc out sv : +Sat: 26, +Ruby: 9, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 19:31:32] Bich Kay da thu thap luc out sv : +Sat: 13, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 20:12:31] Bich Kay da thu thap: +Sat: 107, +Ruby: 42, +Vang: 1, +Kim Cuong: 0
[2021/8/22 - 20:25:48] Bich Kay da thu thap: +Sat: 39, +Ruby: 19, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 20:48:59] nurku HandSome da thu thap luc out sv : +Sat: 15, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 21:24:59] Bich Kay da thu thap: +Sat: 155, +Ruby: 71, +Vang: 3, +Kim Cuong: 0
[2021/8/22 - 21:37:20] Bich Kay da thu thap: +Sat: 25, +Ruby: 15, +Vang: 1, +Kim Cuong: 0
[2021/8/22 - 21:38:43] Bich Kay da thu thap luc out sv : +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 21:46:01] Andy Johnson da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 21:53:09] Andy Johnson da thu thap: +Sat: 21, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 21:58:42] Andy Johnson da thu thap: +Sat: 10, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 22:04:30] Andy Johnson da thu thap: +Sat: 14, +Ruby: 5, +Vang: 1, +Kim Cuong: 0
[2021/8/22 - 22:08:21] Bich Kay da thu thap: +Sat: 42, +Ruby: 21, +Vang: 2, +Kim Cuong: 0
[2021/8/22 - 22:10:27] Andy Johnson da thu thap: +Sat: 16, +Ruby: 11, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 22:17:05] Andy Johnson da thu thap: +Sat: 13, +Ruby: 9, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 22:17:33] Andy Johnson da thu thap luc out sv : +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 22:28:47] Andy Johnson da thu thap: +Sat: 27, +Ruby: 13, +Vang: 1, +Kim Cuong: 0
[2021/8/22 - 22:48:28] Andy Johnson da thu thap luc out sv : +Sat: 43, +Ruby: 34, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 22:52:58] Andy Johnson da thu thap luc out sv : +Sat: 11, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 22:54:33] Toc Soi da thu thap: +Sat: 87, +Ruby: 32, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 23:08:29] Andy Johnson da thu thap luc out sv : +Sat: 30, +Ruby: 15, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 23:14:01] Toc Soi da thu thap: +Sat: 46, +Ruby: 20, +Vang: 0, +Kim Cuong: 0
[2021/8/22 - 23:26:31] Toc Soi da thu thap: +Sat: 23, +Ruby: 14, +Vang: 2, +Kim Cuong: 0
[2021/8/22 - 23:44:07] Toc Soi da thu thap: +Sat: 28, +Ruby: 17, +Vang: 1, +Kim Cuong: 0
[2021/8/22 - 23:56:12] Toc Soi da thu thap luc out sv : +Sat: 34, +Ruby: 9, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 0:30:45] Toc Soi da thu thap: +Sat: 31, +Ruby: 18, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 1:56:58] Toc Soi da thu thap luc out sv : +Sat: 6, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 3:20:24] Toc Soi da thu thap: +Sat: 87, +Ruby: 54, +Vang: 1, +Kim Cuong: 0
[2021/8/23 - 3:57:54] Toc Soi da thu thap: +Sat: 115, +Ruby: 44, +Vang: 4, +Kim Cuong: 0
[2021/8/23 - 3:58:56] Toc Soi da thu thap luc out sv : +Sat: 2, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 4:20:43] Toc Soi da thu thap luc out sv : +Sat: 7, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 4:24:50] Toc Soi da thu thap luc out sv : +Sat: 9, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 6:14:48] Andy Johnson da thu thap: +Sat: 15, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 6:20:07] Andy Johnson da thu thap: +Sat: 12, +Ruby: 8, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 6:51:18] Andy Johnson da thu thap: +Sat: 67, +Ruby: 31, +Vang: 1, +Kim Cuong: 0
[2021/8/23 - 6:53:10] Vu Hieu da thu thap: +Sat: 16, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 6:53:23] Vu Hieu da thu thap luc out sv : +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 6:54:51] Vu Hieu da thu thap luc out sv : +Sat: 3, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 6:56:40] Andy Johnson da thu thap: +Sat: 12, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 7:03:25] Andy Johnson da thu thap: +Sat: 22, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 7:05:11] Vu Hieu da thu thap luc out sv : +Sat: 9, +Ruby: 10, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 7:08:46] Andy Johnson da thu thap luc out sv : +Sat: 14, +Ruby: 8, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 10:43:53] Vu Hieu da thu thap luc out sv : +Sat: 34, +Ruby: 9, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 10:47:04] Vu Hieu da thu thap: +Sat: 13, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 10:53:43] Vu Hieu da thu thap: +Sat: 25, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 11:01:36] Vu Hieu da thu thap: +Sat: 16, +Ruby: 14, +Vang: 1, +Kim Cuong: 0
[2021/8/23 - 11:06:54] Phong GoodBoy da thu thap luc out sv : +Sat: 69, +Ruby: 32, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 11:11:23] Vu Hieu da thu thap luc out sv : +Sat: 17, +Ruby: 11, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 11:20:32] Vu Hieu da thu thap: +Sat: 16, +Ruby: 13, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 11:32:19] Vu Hieu da thu thap luc out sv : +Sat: 5, +Ruby: 3, +Vang: 1, +Kim Cuong: 0
[2021/8/23 - 11:33:18] Andy Johnson da thu thap: +Sat: 16, +Ruby: 9, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 11:33:38] Vu Hieu da thu thap luc out sv : +Sat: 2, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 11:40:07] Andy Johnson da thu thap: +Sat: 17, +Ruby: 10, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:09:54] Andy Johnson da thu thap: +Sat: 79, +Ruby: 34, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:16:24] Andy Johnson da thu thap: +Sat: 14, +Ruby: 10, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:22:09] Andy Johnson da thu thap luc out sv : +Sat: 8, +Ruby: 7, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:24:38] Vu Hieu da thu thap: +Sat: 14, +Ruby: 8, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:35:13] Vu Hieu da thu thap: +Sat: 4, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:37:25] Black Panther da thu thap: +Sat: 4, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:37:31] Black Panther da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:37:40] Black Panther da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:38:06] Black Panther da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:38:39] Black Panther da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:38:42] Black Panther da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:39:01] Vu Hieu da thu thap luc out sv : +Sat: 10, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:39:12] Black Panther da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:40:35] Andy Johnson da thu thap luc out sv : +Sat: 51, +Ruby: 28, +Vang: 1, +Kim Cuong: 0
[2021/8/23 - 12:44:49] Andy Johnson da thu thap luc out sv : +Sat: 10, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:49:08] Black Panther da thu thap: +Sat: 28, +Ruby: 10, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:49:32] Black Panther da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:49:32] Black Panther da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:49:40] Black Panther da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:49:49] Black Panther da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:50:42] Black Panther da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:51:19] Black Panther da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:57:44] Black Panther da thu thap: +Sat: 17, +Ruby: 4, +Vang: 0, +Kim Cuong: 1
[2021/8/23 - 12:57:54] Black Panther da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:58:00] Black Panther da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:58:24] Black Panther da thu thap: +Sat: 1, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:58:40] Black Panther da thu thap: +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:58:43] Black Panther da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:59:13] Black Panther da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:59:25] Black Panther da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 12:59:50] Black Panther da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 13:01:00] Black Panther da thu thap: +Sat: 4, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 13:01:42] Black Panther da thu thap: +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 13:04:23] Mega eces da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 13:07:19] Mega eces da thu thap luc out sv : +Sat: 13, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 13:10:20] Black Panther da thu thap: +Sat: 23, +Ruby: 11, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 13:14:39] Black Panther da thu thap: +Sat: 12, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 13:14:53] Vu Hieu da thu thap luc out sv : +Sat: 23, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 13:19:15] Black Panther da thu thap: +Sat: 12, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 13:20:01] Black Panther da thu thap: +Sat: 2, +Ruby: 0, +Vang: 1, +Kim Cuong: 0
[2021/8/23 - 13:24:40] Black Panther da thu thap: +Sat: 13, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 13:25:28] Black Panther da thu thap: +Sat: 2, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 13:30:04] Black Panther da thu thap: +Sat: 11, +Ruby: 9, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 13:32:32] Black Panther da thu thap: +Sat: 5, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 13:33:29] Black Panther da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 13:55:43] Black Panther da thu thap luc out sv : +Sat: 43, +Ruby: 37, +Vang: 1, +Kim Cuong: 0
[2021/8/23 - 15:03:51] nghia pham da thu thap: +Sat: 117, +Ruby: 64, +Vang: 5, +Kim Cuong: 0
[2021/8/23 - 16:09:05] Huu Tung da thu thap: +Sat: 23, +Ruby: 11, +Vang: 2, +Kim Cuong: 0
[2021/8/23 - 16:09:52] Huu Tung da thu thap: +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:11:45] Huu Tung da thu thap luc out sv : +Sat: 5, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:15:09] nghia pham da thu thap luc out sv : +Sat: 209, +Ruby: 78, +Vang: 4, +Kim Cuong: 0
[2021/8/23 - 16:21:46] Huu Tung da thu thap luc out sv : +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:22:27] Huu Tung da thu thap: +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:22:29] Huu Tung da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:23:45] Huu Tung da thu thap luc out sv : +Sat: 2, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:26:51] TK Duy da thu thap: +Sat: 2, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:26:56] TK Duy da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:27:03] TK Duy da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:27:15] TK Duy da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:27:22] TK Duy da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:27:43] TK Duy da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:27:49] TK Duy da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:27:56] TK Duy da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:28:24] TK Duy da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:28:26] TK Duy da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:28:32] TK Duy da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:28:38] TK Duy da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:28:44] TK Duy da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:29:12] TK Duy da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:29:19] TK Duy da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:29:46] TK Duy da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:30:02] TK Duy da thu thap: +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:30:14] TK Duy da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:30:21] TK Duy da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:35:52] Hoang Anhhh da thu thap: +Sat: 5, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:36:14] Hoang Anhhh da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:36:58] Hoang Anhhh da thu thap: +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:37:08] Hoang Anhhh da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:37:24] Hoang Anhhh da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:37:48] Hoang Anhhh da thu thap: +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:37:55] Hoang Anhhh da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:37:57] Hoang Anhhh da thu thap: +Sat: 0, +Ruby: 0, +Vang: 1, +Kim Cuong: 0
[2021/8/23 - 16:38:04] Hoang Anhhh da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:38:44] Hoang Anhhh da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:39:07] Hoang Anhhh da thu thap: +Sat: 2, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:39:16] Hoang Anhhh da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:39:27] Hoang Anhhh da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:39:36] Hoang Anhhh da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:39:40] Hoang Anhhh da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:39:48] Hoang Anhhh da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:39:54] Hoang Anhhh da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:40:00] Hoang Anhhh da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:40:25] Hoang Anhhh da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:40:43] Hoang Anhhh da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:41:11] Hoang Anhhh da thu thap: +Sat: 1, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:41:32] Hoang Anhhh da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:42:40] Hoang Anhhh da thu thap: +Sat: 1, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:42:46] Hoang Anhhh da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:42:53] Hoang Anhhh da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:43:00] Hoang Anhhh da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:43:22] Hoang Anhhh da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:43:27] Hoang Anhhh da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:43:36] Andy Johnson da thu thap: +Sat: 5, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:43:38] Hoang Anhhh da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:43:49] Hoang Anhhh da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:45:31] Huu Tung da thu thap: +Sat: 7, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:45:56] Huu Tung da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:47:09] Huu Tung da thu thap: +Sat: 4, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:47:56] Huu Tung da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:51:56] Andy Johnson da thu thap: +Sat: 11, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:55:42] Huu Tung da thu thap: +Sat: 16, +Ruby: 7, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:56:10] Andy Johnson da thu thap: +Sat: 12, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:56:18] Andy Johnson da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:57:00] Huu Tung da thu thap: +Sat: 2, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:57:02] Huu Tung da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:57:07] Andy Johnson da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:57:25] Andy Johnson da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:58:01] Huu Tung da thu thap: +Sat: 2, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/23 - 16:58:19] Andy Johnson da thu thap: +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
